Unnamed: 0.1	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive
105	1	1.013208085475799e+18	9.621194693078016e+17	6.0	0.0	0.0	0.0			"Geralt of Rivia from The Witcher on my pal, @shaydozer. make sure you listen to his dope podcast with mega babe @noellefaen @freakygeekspodcast 
#TheWitcher #GeraltofRivia #gamer #blackandgrey #nerdtattoo #gamertattoo 
@fkirons 
@silverbackink 
@secondskintac @kasey_roy_tattoos https://t.co/IrEXAM6AkL"	0.0021	0.0631	0.9349
106	2	1.013207984523137e+18	1337678305.0	0.0	0.0	0.0	3.0	1.0132075865464096e+18	retweeted	RT @ExAverageGamers: Do you think beards can make anyone look tougher and more mature? Why not try it for yourself? We think beards look go…	0.0549	0.8196	0.1255
107	3	1.0132078613280113e+18	2857426909.0	0.0	0.0	0.0	3.0	1.0132075865464096e+18	retweeted	RT @ExAverageGamers: Do you think beards can make anyone look tougher and more mature? Why not try it for yourself? We think beards look go…	0.0549	0.8196	0.1255
108	4	1.0132075865464096e+18	9.482979326583972e+17	4.0	0.0	1.0	3.0			"Do you think beards can make anyone look tougher and more mature? Why not try it for yourself? We think beards look good on everyone, especially babies. Babies really should grow beards more often. 

#BEARDS #gamedev #Pokemon #gamersunite #GodofWar #TheWitcher #GearsofWar4 https://t.co/iTmCSEpJl7"	0.0162	0.2512	0.7325
109	5	1.0131950551448494e+18	2895276604.0	0.0	0.0	0.0	3.0	1.0111640519326638e+18	retweeted	RT @chascoby7: Casting for #TheWitcher @netflix  series is going to open! Hope to see @Zach_McGowan playing Geralt SO HARD!🤘🏻🤘🏻🤘🏻	0.0017	0.0175	0.9808
110	6	1.0131949359091752e+18	2895276604.0	0.0	0.0	0.0	5.0	1.0131313628434556e+18	retweeted	RT @barb_baran8: Looking for the actor to bring #theWitcher to life? Look no further than @Zach_McGowan He has the ability to breathe life…	0.0038	0.1691	0.8271
111	7	1.013194864874451e+18	2895276604.0	0.0	0.0	0.0	2.0	1.0112980148902666e+18	retweeted	RT @NanoQUANTech: @Zach_McGowan @LHissrich You should be in this film! #TheWitcher forever!	0.0038	0.0488	0.9474
112	0	1.0244274015839764e+18	566538126.0	0.0	0.0	0.0	5.0	1.0244070234069934e+18	retweeted	RT @GeeksGamersCom: . @PerilousFate examines the popularity of retro games and implores AAA video games developers to rediscover their hear…	0.0093	0.7717	0.219
113	1	1.0244234004025508e+18	1663119601.0	0.0	0.0	0.0	14.0	1.0244089997335592e+18	retweeted	RT @trueithefrog: Here is a preview of my piece for @Gaming_Heroines ! I’ve illustrated #TrissMerigold 🔥, from #theWitcher (donning her TW3…	0.0028	0.3329	0.6643
114	2	1.0244156023776666e+18	4764260177.0	0.0	0.0	0.0	14.0	1.0244089997335592e+18	retweeted	RT @trueithefrog: Here is a preview of my piece for @Gaming_Heroines ! I’ve illustrated #TrissMerigold 🔥, from #theWitcher (donning her TW3…	0.0028	0.3329	0.6643
115	3	1.0244154051405824e+18	178394244.0	0.0	0.0	0.0	14.0	1.0244089997335592e+18	retweeted	RT @trueithefrog: Here is a preview of my piece for @Gaming_Heroines ! I’ve illustrated #TrissMerigold 🔥, from #theWitcher (donning her TW3…	0.0028	0.3329	0.6643
116	4	1.0244130968850596e+18	1325928318.0	0.0	0.0	0.0	5.0	1.0244070234069934e+18	retweeted	RT @GeeksGamersCom: . @PerilousFate examines the popularity of retro games and implores AAA video games developers to rediscover their hear…	0.0093	0.7717	0.219
117	5	1.024410377076056e+18	1.002158794665857e+18	0.0	0.0	0.0	14.0	1.0244089997335592e+18	retweeted	RT @trueithefrog: Here is a preview of my piece for @Gaming_Heroines ! I’ve illustrated #TrissMerigold 🔥, from #theWitcher (donning her TW3…	0.0028	0.3329	0.6643
118	6	1.0244102270877492e+18	1.0188658443765596e+18	0.0	0.0	0.0	14.0	1.0244089997335592e+18	retweeted	RT @trueithefrog: Here is a preview of my piece for @Gaming_Heroines ! I’ve illustrated #TrissMerigold 🔥, from #theWitcher (donning her TW3…	0.0028	0.3329	0.6643
119	7	1.0244089997335592e+18	778094846.0	28.0	0.0	0.0	14.0			"Here is a preview of my piece for @Gaming_Heroines ! I’ve illustrated #TrissMerigold 🔥, from #theWitcher (donning her TW3 outfit).

The kickstarter is currently live! https://t.co/6NeAHZHsb8"	0.0029	0.3058	0.6913
120	0	1.0356708703610798e+18	106827194.0	0.0	0.0	0.0	6.0	1.0356502577558816e+18	retweeted	RT @YouseiCosplay: Comin'atcha straight outta Velen, THIS OCTOBER, a Witcher sort from the folks at @86thFloor!! Take a look at their fall…	0.0072	0.9	0.0928
121	1	1.0356681337077432e+18	273541304.0	1.0	0.0	0.0	0.0			#Yennefer V.2 HAS COME TO!!! #THEWITCHERCOSPLAY #THEWITCHER https://t.co/JFak0rOBlX	0.0036	0.4563	0.5401
122	2	1.0356638231879804e+18	89474656.0	0.0	0.0	0.0	6.0	1.0356502577558816e+18	retweeted	RT @YouseiCosplay: Comin'atcha straight outta Velen, THIS OCTOBER, a Witcher sort from the folks at @86thFloor!! Take a look at their fall…	0.0072	0.9	0.0928
123	3	1.035663489539498e+18	9.168331872586506e+17	0.0	0.0	0.0	6.0	1.0356502577558816e+18	retweeted	RT @YouseiCosplay: Comin'atcha straight outta Velen, THIS OCTOBER, a Witcher sort from the folks at @86thFloor!! Take a look at their fall…	0.0072	0.9	0.0928
124	4	1.0356560226297284e+18	563054809.0	0.0	0.0	0.0	6.0	1.0356502577558816e+18	retweeted	RT @YouseiCosplay: Comin'atcha straight outta Velen, THIS OCTOBER, a Witcher sort from the folks at @86thFloor!! Take a look at their fall…	0.0072	0.9	0.0928
125	5	1.035652958254506e+18	7.93755068742955e+17	0.0	0.0	0.0	6.0	1.0356502577558816e+18	retweeted	RT @YouseiCosplay: Comin'atcha straight outta Velen, THIS OCTOBER, a Witcher sort from the folks at @86thFloor!! Take a look at their fall…	0.0072	0.9	0.0928
126	6	1.0356502577558816e+18	158594811.0	13.0	0.0	0.0	6.0			"Comin'atcha straight outta Velen, THIS OCTOBER, a Witcher sort from the folks at @86thFloor!! Take a look at their fall preview video on their YouTube to see the magic~ 👉 https://t.co/Xy61kvUrjm

#thewitcher #cosplay #yenneferofvengerberg #ciri #vampire #acting https://t.co/xdJXSGwZsB"	0.0022	0.1928	0.805
127	7	1.0356488079487016e+18	38477616.0	0.0	0.0	0.0	0.0			When your #uber driver is #zoltan from #thewitcher I can see it now him telling everyone to sod off hahahaha https://t.co/ln4xgzmksv	0.2651	0.4403	0.2945
128	0	1.0465480388257916e+18	191934534.0	0.0	0.0	1.0	0.0			"Fucking Roche's chaperon :D

#TheWitcher2 #TheWitcher #Iorveth https://t.co/XG8tAp4THD"	0.3692	0.3104	0.3203
129	1	1.0465471154453464e+18	9.614019420092456e+17	0.0	0.0	0.0	0.0			"Want to see in what ways Cyberpunk 2077 can improve upon The Witcher 3?

Find out here!

https://t.co/sam0OG2TrS

#Cyberpunk2077 #TheWitcher #TheWitcher3 #Cyberpunk"	0.0117	0.3713	0.6171
130	2	1.046540051973206e+18	390435355.0	1.0	0.0	0.0	0.0	1.0465313875689103e+18	quoted	Too bad the #Netflix version of #TheWitcher won't look this good. 🙁 https://t.co/iwSTMbbscV	0.9317	0.0604	0.0079
131	3	1.0465228209756324e+18	190412552.0	0.0	0.0	0.0	1.0	1.046422574622802e+18	retweeted	RT @StrangeGGaming: Getting ready to drop my Witcher 3 review! I also have a little review for Bonus Stage for Narcosis dropping later toda…	0.0034	0.4513	0.5452
132	4	1.0465140127694602e+18	124587304.0	4.0	0.0	0.0	0.0			Triss Merigold #TheWitcher #Fanart #digitalart #TheWitcher3 https://t.co/iDdj3MZaPU	0.0062	0.8854	0.1084
133	5	1.0465062495908946e+18	7.677184941799096e+17	3.0	0.0	1.0	0.0			"""how's #thewitcher going?""
""I HAVE TO GO TO THE SODDING SWAMP AGAIN, IT LOOKS LIKE ASS AND EVERYTHING WANTS TO KILL YOU EVERY FEW FEET"" *cries loudly*"	0.8329	0.1432	0.024
134	6	1.0465053338526392e+18	2902838055.0	0.0	0.0	0.0	0.0			"I met those two #amazing #thewitcher #cosplayer during egxberlin 2018 on saturday.
Unfortunately did i forgot to ask if they have an instagram account.
If somebody knows them feel free to… https://t.co/5CqzCvtp8z"	0.0073	0.1163	0.8764
135	7	1.0465010904711496e+18	9.251551597763994e+17	3.0	0.0	0.0	0.0			"""when will my reflection show who I am insiiiideee"" - Yen is a Disney princess now, don't fight me on this. 
-
#cosplay #thewitcher https://t.co/YSMGjjZgjt"	0.0251	0.459	0.5159
136	0	1.0577840945730028e+18	581111727.0	0.0	0.0	0.0	1130.0	1.0576477916175196e+18	retweeted	RT @Piovinha: Henry cavill in #TheWitcher https://t.co/mIjrKflj9v	0.0033	0.9154	0.0813
137	1	1.0577837977590456e+18	219341030.0	0.0	0.0	0.0	1130.0	1.0576477916175196e+18	retweeted	RT @Piovinha: Henry cavill in #TheWitcher https://t.co/mIjrKflj9v	0.0033	0.9154	0.0813
138	2	1.0577837448183808e+18	1894021940.0	0.0	0.0	0.0	0.0			After the recent teaser video of #Netflix's #TheWitcher, #BossLogic reveals his updated take on #HenryCavill as #Geralt. https://t.co/JHcaAqI5DP	0.0045	0.9281	0.0674
139	3	1.0577835982442578e+18	4285358134.0	0.0	0.0	0.0	0.0	1.0576408422010552e+18	quoted	"First look : #TheWitcher. #HenryCavill
Ciao. https://t.co/UwjFleLoaj"	0.0067	0.9352	0.0581
140	4	1.0577835162331956e+18	59774972.0	0.0	0.0	0.0	373.0	1.0576822634066044e+18	retweeted	RT @Bosslogic: Season 2! #TheWitcher 😁 #henrycavill @netflix https://t.co/XIB10qFWd7	0.002	0.2134	0.7846
141	5	1.0577827395948708e+18	2377324592.0	0.0	0.0	0.0	1.0	1.0577780065450476e+18	retweeted	RT @pushsquare: This Is What Geralt Looks Like in The Witcher Netflix Series https://t.co/zzFi07T5GB #Repost #Netflix #TheWitcher https://t…	0.0045	0.9356	0.0599
142	6	1.057782661576618e+18	9.055236752895918e+17	1.0	0.0	0.0	0.0			"#RDRD2 is out and I'm beginning to think #AssassinsCreedOdyssey will never end. So, naturally, I've chosen to spend my time complaining about Henry Cavill's face.
 
Random Rant: Henry Cavill's Geralt of Rivia
https://t.co/n2YoU0pFpH

#TheWitcher #GeraltdeRivia #Halloween18 https://t.co/XSSZtBLdv0"	0.5643	0.3566	0.0791
143	7	1.0577826129476812e+18	8.045039395466404e+17	0.0	0.0	0.0	12.0	1.0576791847833846e+18	retweeted	RT @thisisinsider: Here's the first look at Henry Cavill on @Netflix's #TheWitcher and it's all about the wig https://t.co/TkDO7etu2G	0.0047	0.8627	0.1326
144	0	1.068654913176068e+18	4861465575.0	0.0	0.0	0.0	24.0	7.801138015763497e+17	retweeted	RT @Risto_Licious: I am having lots of witcher feels these days?????? listening to lots of medival music and the OST! HELLO YEN #TheWitcher…	0.0119	0.1848	0.8033
145	1	1.06864456771559e+18	3893206337.0	6.0	0.0	0.0	3.0			"friendly reminder that i love this man! (still one of my fave games ever, ugh i wanne replay) 
#TheWitcher #PS4share https://t.co/6gdlfqHWBa"	0.0031	0.0108	0.9862
146	2	1.068608549587206e+18	1.0646151116404572e+18	32.0	0.0	0.0	7.0			"Link
https://t.co/lCzVchtz4P
#sfm #sfmporn #TheWitcher #priscilla https://t.co/2nOe4h3vgr"	0.0302	0.8921	0.0776
147	3	1.0686067261177364e+18	8.94925001060692e+17	0.0	0.0	0.0	7.0	1.068256648706384e+18	retweeted	"RT @NikkiJaye2: This game is just 👀
#TheWitcher #Geralt #Virtualphotography #VGPUnite #gametography #PS4share https://t.co/QNhb4wnmH7"	0.0067	0.1499	0.8433
148	4	1.0685998308496916e+18	34740240.0	0.0	0.0	0.0	5.0	1.0685933068363204e+18	retweeted	"RT @AndyLeachDnD: What do you think my new potential cosplay character... Geralt of Riva 😎

Oh and The Witcher RPG is now in at @ChimeraNot…"	0.0057	0.4225	0.5718
149	5	1.0685996477641276e+18	8.710320190143447e+17	0.0	0.0	0.0	0.0			#thewitcher LIVE NOW! Papa Fuzz plays Blood and Wine The Witcher 3: Wild Hunt DLC - Part 3 https://t.co/Ipb0XV0OkR via @YouTube	0.0035	0.687	0.3094
150	6	1.0685977989023948e+18	159275380.0	0.0	0.0	0.0	5.0	1.0685933068363204e+18	retweeted	"RT @AndyLeachDnD: What do you think my new potential cosplay character... Geralt of Riva 😎

Oh and The Witcher RPG is now in at @ChimeraNot…"	0.0057	0.4225	0.5718
151	7	1.0685934962888868e+18	229527288.0	0.0	0.0	0.0	5.0	1.0685933068363204e+18	retweeted	"RT @AndyLeachDnD: What do you think my new potential cosplay character... Geralt of Riva 😎

Oh and The Witcher RPG is now in at @ChimeraNot…"	0.0057	0.4225	0.5718
152	0	1.0798840025746964e+18	334521615.0	0.0	0.0	0.0	0.0			It's Foo Year's Eve!!🔴 Now live on Twitch playing The Witcher 3 - come watch at https://t.co/N17nBWiqPa  #TheWitcher #TheWitcher3 #Twitch #SupportSmallStreamers https://t.co/8MX0EjVcA3	0.0015	0.1166	0.882
153	1	1.0798729756697888e+18	17260409.0	0.0	0.0	0.0	0.0			Also, Philippa Eilhart from #TheWitcher made it fashionable long before #BirdBox 😄	0.0054	0.2118	0.7828
154	2	1.0798710729866895e+18	2429207245.0	4.0	0.0	0.0	0.0			"So...THIS will be a thing soon, me thinks. I mean, I kinda have to right? If the Swords fit... SWING EM!

#TheWitcher 
#CDProjektRed
#Twitch
@CDPROJEKTRED https://t.co/9z7YKDnOG1"	0.006	0.164	0.83
155	3	1.0798643602126888e+18	579518852.0	0.0	0.0	0.0	0.0			Live https://t.co/Cn7vEjiqcR - The Hunt for Cirilla Fiona Elen Riannon Heiress to the throne of Cintra &amp; inis Ard Skellig &amp; inis An Skellig... or just Ciri for short - The story continues #TheWitcher #TheWitcher3 #twitch #SupportSmallStreamers https://t.co/EitJHhN3oa	0.0053	0.9004	0.0943
156	4	1.0798621900757564e+18	9.91081612996698e+17	0.0	0.0	0.0	1.0	1.0798620792999036e+18	retweeted	RT @DeathDragonTTV: LIVE! Its time to start a new game! The Witcher 3! Lets go, come chill and watch some terrible gameplay! POG https://t.…	0.176	0.3155	0.5085
157	5	1.0798620792999036e+18	2997040017.0	1.0	0.0	0.0	1.0			LIVE! Its time to start a new game! The Witcher 3! Lets go, come chill and watch some terrible gameplay! POG https://t.co/ik2cmHPnTZ #TheWitcher #XboxOne #hype #Twitch	0.0379	0.2014	0.7607
158	6	1.0798572622844968e+18	7.215109184426394e+17	0.0	0.0	0.0	4.0	1.0798481630354924e+18	retweeted	RT @pthenrycavillbr: Watch a video clip where #HenryCavill speaks for the first time about playing #GeraltofRivia, and participating in the…	0.0043	0.94	0.0556
159	7	1.0798513483450532e+18	1399686679.0	0.0	0.0	0.0	4.0	1.0798481630354924e+18	retweeted	RT @pthenrycavillbr: Watch a video clip where #HenryCavill speaks for the first time about playing #GeraltofRivia, and participating in the…	0.0043	0.94	0.0556
160	0	1.0911236399932662e+18	536465274.0	0.0	0.0	0.0	18.0	1.0909307481090088e+18	retweeted	RT @l0ky86: I love #Netflix. Trinity sent WB away and went to TV.  #HenryCavill in #TheWitcher, #BenAffleck in #TripleFrontier, #ZackSnyder…	0.0037	0.0481	0.9482
161	1	1.0911171024239576e+18	9.00426262136664e+17	0.0	0.0	0.0	0.0			"The “Heo Exclusive” Geralt by @GoodSmile_US at the heogroup 
.
#geralt
#geraltofrivia 
#thewitcher 
#thewitcher3 
#nendoroid 
#goodsmilecompany 
#nendoroidphotography 
#spielwarenmesse… https://t.co/jGeEXtH7jL"	0.0107	0.8858	0.1035
162	2	1.0911118700465848e+18	110031292.0	0.0	0.0	0.0	3.0	1.0910727558505676e+18	retweeted	RT @BitDiffPodcast: We are celebrating our 2-year anniversary like it’s 2099! Thank you to all of our listeners and guest hosts over the pa…	0.0015	0.0117	0.9868
163	3	1.091107723209515e+18	65489755.0	0.0	0.0	0.0	18.0	1.0909307481090088e+18	retweeted	RT @l0ky86: I love #Netflix. Trinity sent WB away and went to TV.  #HenryCavill in #TheWitcher, #BenAffleck in #TripleFrontier, #ZackSnyder…	0.0037	0.0481	0.9482
164	4	1.0911061448342036e+18	9.414306122919732e+17	0.0	0.0	0.0	11.0	1.090909593927078e+18	retweeted	"RT @art_cerealex: Geralt De Rivia (sort of) collab done by @mxrblesoda2 and me!
They made the lines and I did the colors.
Hope you like it!…"	0.0037	0.301	0.6953
165	5	1.0911057472771072e+18	4822289020.0	0.0	0.0	0.0	11.0	1.090909593927078e+18	retweeted	"RT @art_cerealex: Geralt De Rivia (sort of) collab done by @mxrblesoda2 and me!
They made the lines and I did the colors.
Hope you like it!…"	0.0037	0.301	0.6953
166	6	1.0911053002105036e+18	353257393.0	0.0	0.0	0.0	0.0			"""The sword of destiny has two edges. You are one of them.""
An homage to #TheWitcher Gerald of Rivia and his adoptive daughter Ciri. 
Many thanks to @CDPROJEKTRED for bringing Andrzej Sapkowski's magnificent books to life! 
#GeraltOfRivia #TheWitcherNetflix https://t.co/a3NlQQzTGy"	0.0041	0.1022	0.8937
167	7	1.0910921383502684e+18	9.56786473579135e+17	0.0	0.0	0.0	0.0			"Super Mario Cushion Cover
Just look, that`s outstanding!
Check it out! https://t.co/tOAli6N2r1
#gta5 #thewitcher #assasinscreed #detroit #mario #shopping #fifa2019… https://t.co/V9n8vGfXfj"	0.0036	0.0505	0.9459
168	0	1.1012565109092148e+18	8.179338277586207e+17	2.0	0.0	0.0	0.0			"@JellyD0ughnut 🤣🤣🤣
This CSI: Witcher series needs a little more work...
#MonsterHunterWorld #TheWitcher #CSI 
https://t.co/kSRegxJWqR"	0.0972	0.6722	0.2306
169	1	1.1012508825181716e+18	8.179338277586207e+17	2.0	0.0	0.0	0.0			"Does Geralt always have to say this to everyone he meets??? 😅
#MonsterHunterWorld #TheWitcher
https://t.co/FmlypHbS9e"	0.1933	0.7099	0.0968
170	2	1.1012383362477384e+18	567461733.0	0.0	0.0	0.0	10.0	1.1010177486065418e+18	retweeted	"RT @Scarlizzz: The Witcher 3
Vortex for Mods (too much to list them all)
Nvidia Ansel

#VirtualPhotography #GamingMoments #Gaming #Gametogr…"	0.0204	0.8744	0.1052
171	3	1.101236465391018e+18	9.29417021137326e+17	3.0	0.0	0.0	0.0			"#Triss got fucked - https://t.co/zeApqjHyuQ
#Mets #Sound #TheWitcher #nsfw #rule34 #r34 #porn https://t.co/DFlcJ9CNd5"	0.8113	0.1779	0.0108
172	4	1.1012326050585312e+18	8.543158133559296e+17	0.0	0.0	0.0	33.0	1.0876905953495122e+18	retweeted	"RT @MilliganVick: Philippa &amp; Radovid 👑
freya_veles as Philippa
showkarta as Radovid
photo by @milliganvick 🦉
#cosplay #thewitcher3 #thewitc…"	0.0114	0.817	0.1715
173	5	1.101225592542896e+18	8.681611964945121e+17	0.0	0.0	0.0	101.0	1.0809658268938076e+18	retweeted	"RT @NibbaWhite: #AnnaHenrietta #TheWitcher 
Let's kick off 2019 with a proper Witcher smut - 'Headless Gang' high-jacking a royal carriage,…"	0.0144	0.7686	0.217
174	6	1.1012212976216228e+18	8.179338277586207e+17	2.0	0.0	1.0	0.0			"This Witcher guy is something else...😳
#MonsterHunterWorld #TheWitcher
https://t.co/17rnxDm61v"	0.0786	0.4269	0.4944
175	7	1.1012166036126106e+18	1.0665456566035702e+18	0.0	0.0	0.0	18.0	1.0757019349029068e+18	retweeted	"RT @Hollownsfw: Ves from The Witcher~
Expect an animation soon~

4k : https://t.co/8NVQCOdaAP

#porn #TheWitcher #rule34 #sfmporn #3dporn h…"	0.0062	0.796	0.1978
176	0	1.1124967010954568e+18	7.56144777368744e+17	0.0	0.0	0.0	2.0	1.1124858355831684e+18	retweeted	RT @NocturnalOnion: LIVE!  Gonna Play With Myself For A Bit Tonight!  #TheWitcher 3 #Twitch #KillingMonsters  |  -- GRAVEL RIDDEN, POT HOLE…	0.0089	0.7618	0.2293
177	1	1.112486469208326e+18	8.239316997929083e+17	0.0	0.0	0.0	2.0	1.1124858355831684e+18	retweeted	RT @NocturnalOnion: LIVE!  Gonna Play With Myself For A Bit Tonight!  #TheWitcher 3 #Twitch #KillingMonsters  |  -- GRAVEL RIDDEN, POT HOLE…	0.0089	0.7618	0.2293
178	2	1.1124858355831684e+18	1326287371.0	4.0	0.0	0.0	2.0			LIVE!  Gonna Play With Myself For A Bit Tonight!  #TheWitcher 3 #Twitch #KillingMonsters  |  -- GRAVEL RIDDEN, POT HOLE FILLED, DIRT PATH TO MORE PEOPLE CHATTING!--  |  https://t.co/Byl1aI2Hg6 https://t.co/MzZ8qiyOtE	0.0098	0.7867	0.2035
179	3	1.1124750025304636e+18	191778666.0	0.0	0.0	0.0	51.0	1.11176829526972e+18	retweeted	RT @netflixwitcher: We have a clip from yesterday's filming at Vajdahunyad Castle. While interesting it is very short and can't really capt…	0.078	0.7582	0.1638
180	4	1.112461252771504e+18	24617164.0	7.0	0.0	0.0	1.0			"Spent my @WonderCon Saturday opening portals with this magical babe. Ciri is one of my favourite characters of all time and probably my favorite cosplay to do. Trying to post more of my nerdy content here. @CDPROJEKTRED ♥️

#TheWitcher #thewitcher3 #ciri #cosplaygirl https://t.co/tOeujEmvif"	0.0024	0.0131	0.9845
181	5	1.1124525217993728e+18	250028248.0	1.0	0.0	1.0	0.0			https://t.co/f6OzF1WzMk my take on the wonderful Kaer Morhen theme from The Witcher 3 Wild Hunt #fantasy #fantasymusic #thewitcher3 #thewitcher #kaermorhen #inspiring #medieval #rpg #crpg #geralt #geraltofrivera	0.0028	0.1065	0.8907
182	6	1.1124412041747416e+18	462933073.0	0.0	0.0	0.0	51.0	1.11176829526972e+18	retweeted	RT @netflixwitcher: We have a clip from yesterday's filming at Vajdahunyad Castle. While interesting it is very short and can't really capt…	0.078	0.7582	0.1638
183	7	1.1124400629045412e+18	26919147.0	0.0	0.0	0.0	1473.0	1.1073394035072328e+18	retweeted	RT @bunfriended: geralt said trans rights! #TheWitcher https://t.co/o2cHgPwvod	0.0114	0.6954	0.2933
184	0	1.1233717051650744e+18	8.037315000301076e+17	1.0	1.0	0.0	0.0			"#ifyoumissedit / #Repost

#Netflix's #TheWitcher series to release this winter 

https://t.co/7hnMb5buRn"	0.0366	0.9099	0.0534
185	1	1.1233716101597184e+18	1.1073963495934362e+18	0.0	0.0	0.0	22.0	1.0865612971085578e+18	retweeted	"RT @R34News: Geralt and Yennefer (The Witcher)
Artist: @SakimiChanArt

#rule34 #hentai #xxx #nsfw #thewitcher https://t.co/RBWKei8ggP"	0.0069	0.9222	0.0709
186	2	1.1233660745005384e+18	2376583566.0	0.0	0.0	0.0	1.0	9.045899079469096e+17	retweeted	"RT @Illx_v7: One Big Happy Family❤️
#TheWitcher #معشر_الويتشرز https://t.co/OIeaizsjqa"	0.0045	0.0814	0.9141
187	3	1.1233586763398348e+18	1.1229909820715048e+18	2.0	0.0	0.0	0.0			"Olgierd von Everec - The Witcher 3: Wild Hunt 
#dlc #heartofstone #thewitcher3 #TheWitcher #olgierd #drawing #art #pencilart https://t.co/Lw3RMQEajO"	0.0155	0.9018	0.0827
188	4	1.12332429275691e+18	58954375.0	0.0	0.0	0.0	114.0	1.1084102230506127e+18	retweeted	"RT @VideoArtGame: The #FanArt of #TheWitcher ⚔🎨

""Through the Marshes""

Artist: Greg Rutkowski (ArtStation) https://t.co/xfXW314ePL"	0.0084	0.8873	0.1043
189	5	1.1233239501367992e+18	58954375.0	0.0	0.0	0.0	235.0	1.1130948574200463e+18	retweeted	"RT @VideoArtGame: The #FanArt of #TheWitcher ⚔🎨

""Beautiful Landscapes""

Artist: @MichalKus3 https://t.co/7mKxsclp2q"	0.0099	0.706	0.2841
190	6	1.1233226802357658e+18	208732473.0	1.0	0.0	0.0	0.0			"Continue my #pathfinder campaign with good friends and next play a bit of #thewitcher 3 🖤
https://t.co/UIyg5Y7wDD
#streaming #silly #twitch #relax #chill #game #rpg"	0.0038	0.0963	0.8999
191	7	1.1233071259487314e+18	9.202490572846735e+17	0.0	0.0	0.0	1.0	1.123306647923974e+18	retweeted	"RT @AcousticBlu3: Long time no stream
#PVE  #Twitch #gamer  #TheWitcher #SupportSmallStreamers #SupportSmallerStreamers #streaming #gaming…"	0.1197	0.7559	0.1244
192	0	1.1346104656010854e+18	9.62519743285678e+17	0.0	0.0	0.0	58.0	1.1345021570030838e+18	retweeted	RT @HenryCavillNews: Is that you Roach? 🐎 “A great way to say goodbye to Hungary.” Watch Henry Cavill’s new video! https://t.co/Sx0Gy5UMuZ…	0.0052	0.2275	0.7673
193	1	1.1346104387281632e+18	1561418010.0	0.0	0.0	0.0	40.0	1.1341161304261508e+18	retweeted	"RT @MilliganVick: A place of peace 
eerie.eerie as Vivienne
photo, make-up by @milliganvick 
🐦
#cosplay #thewitcher #bloodandwine #vivienne…"	0.0099	0.7185	0.2716
194	2	1.1346092520965775e+18	52216611.0	1.0	0.0	0.0	0.0			#TheWitcher’s #HenryCavill might have just given fans their first look at #Netflix’s version of Roach! - https://t.co/hdtJh01zKn https://t.co/ib6NwkwAQE	0.0028	0.4869	0.5103
195	3	1.134606853139194e+18	8.230524140349399e+17	0.0	0.0	0.0	89.0	1.1345030658038252e+18	retweeted	RT @HenryCavillNews: “Genuinely love this horse.” More from Henry Cavill after wrapping #TheWitcher in Hungary https://t.co/YMgipLmHB9 http…	0.0023	0.0469	0.9508
196	4	1.1346051103890104e+18	1.0966123008179772e+18	0.0	0.0	0.0	89.0	1.1345030658038252e+18	retweeted	RT @HenryCavillNews: “Genuinely love this horse.” More from Henry Cavill after wrapping #TheWitcher in Hungary https://t.co/YMgipLmHB9 http…	0.0023	0.0469	0.9508
197	5	1.134605097009238e+18	1430512441.0	0.0	0.0	0.0	58.0	1.1345021570030838e+18	retweeted	RT @HenryCavillNews: Is that you Roach? 🐎 “A great way to say goodbye to Hungary.” Watch Henry Cavill’s new video! https://t.co/Sx0Gy5UMuZ…	0.0052	0.2275	0.7673
198	6	1.1346050612612096e+18	1430512441.0	0.0	0.0	0.0	89.0	1.1345030658038252e+18	retweeted	RT @HenryCavillNews: “Genuinely love this horse.” More from Henry Cavill after wrapping #TheWitcher in Hungary https://t.co/YMgipLmHB9 http…	0.0023	0.0469	0.9508
199	7	1.1346043193098036e+18	433832906.0	0.0	0.0	0.0	89.0	1.1345030658038252e+18	retweeted	RT @HenryCavillNews: “Genuinely love this horse.” More from Henry Cavill after wrapping #TheWitcher in Hungary https://t.co/YMgipLmHB9 http…	0.0023	0.0469	0.9508
200	0	1.145481163374547e+18	4294068210.0	0.0	0.0	0.0	20.0	1.1443046589047562e+18	retweeted	RT @BrutalGamer: The Witcher Omnibus coming this January - https://t.co/1vxxsmBQCM #TheWitcher #DarkHorseComics #Omnibus #Comics https://t.…	0.0028	0.8554	0.1418
201	1	1.14548035439394e+18	176563485.0	0.0	0.0	0.0	0.0			Listening to the soundtrack and reading at the same time makes reading way more fun. #TheWitcher	0.0029	0.0398	0.9573
202	2	1.1454734534972456e+18	3446927490.0	0.0	0.0	0.0	20.0	1.1443046589047562e+18	retweeted	RT @BrutalGamer: The Witcher Omnibus coming this January - https://t.co/1vxxsmBQCM #TheWitcher #DarkHorseComics #Omnibus #Comics https://t.…	0.0028	0.8554	0.1418
203	3	1.1454642553758228e+18	1.0091399574144164e+18	0.0	0.0	0.0	20.0	1.1443046589047562e+18	retweeted	RT @BrutalGamer: The Witcher Omnibus coming this January - https://t.co/1vxxsmBQCM #TheWitcher #DarkHorseComics #Omnibus #Comics https://t.…	0.0028	0.8554	0.1418
