index	Unnamed: 0.3	Unnamed: 0.2	Unnamed: 0.1	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive
50620	17846	17846	17846	17845	21042552751.0	33116692.0	0.0	0.0	0.0	0.0			#Inception is so fuckin' awesome! Strong Oscar contender!	0.0074	0.0106	0.982
14733	12049	12049	12049	12049	19758347903.0	79187514.0	0.0	0.0	0.0	0.0			I need to kick back cause my totem is still spinning @leodicaprio #inception keep going	0.1574	0.6071	0.2356
93961	15847	15847	15847	15847	1.2049799192772608e+16	61095195.0	0.0	0.0	0.0	0.0			#Inception must be copped on DVD. That movie is Dope	0.0085	0.0555	0.936
17423	14739	14739	14739	14739	19704569652.0	142134133.0	0.0	0.0	0.0	0.0			#Inception was greeeeeeeeeeat	0.1162	0.4454	0.4384
53606	20832	20832	20832	20831	20883208080.0	29633696.0	0.0	0.0	0.0	0.0			No wonder I had like 15 different weird ass dreams last night... Thanks alot #Inception!	0.8166	0.1502	0.0331
48670	15896	15896	15896	15895	21166954211.0	135566980.0	0.0	0.0	0.0	0.0			#SPOILERALERT -----&gt; On the lanapoes, it's the chammies and dama dama leens that's causing the hanabite. #Inception	0.2428	0.7249	0.0323
50150	17376	17376	17376	17375	21074328234.0	71261335.0	0.0	0.0	0.0	0.0			FUN FACT: A variation on the Cobb salad, the Dom Cobb is actually a salad within a salad w/in a salad w/in a salad w/in a salad. #Inception	0.015	0.7143	0.2707
61428	28654	28654	28654	28653	20586630145.0	98070230.0	0.0	0.0	0.0	0.0			About to see #Inception again! Squee!!!	0.0018	0.0365	0.9617
35864	3090	3090	3090	3089	22057862809.0	30558166.0	0.0	0.0	0.0	0.0			Leo DiCaprio must own some sort of Dorian Gray picture cuz I saw #Inception 2nite and he looks like he hasn't aged a day since R&J in 1996!	0.0338	0.3515	0.6146
31330	28646	28646	28646	28646	19465592817.0	134932737.0	0.0	0.0	0.0	0.0			Hans Zimmer is a beast! #inception	0.0051	0.0355	0.9594
62255	29481	29481	29481	29480	20566375387.0	107385249.0	0.0	0.0	0.0	0.0			#inception does anyone knows verified account of mr.christopher nolan.... plz tell me	0.055	0.8909	0.0541
67836	4968	4968	4968	4968	22872363510.0	42436488.0	0.0	0.0	0.0	0.0			My Two Cents: Was #Inception Really All That Good?? http://goo.gl/b/XlcR	0.2616	0.615	0.1235
2393	1083	1083	1083	1083	15801659987.0	32222141.0	0.0	0.0	0.0	0.0			WOW. How good does #inception look?! Anyone wanna go see that?	0.0041	0.0158	0.9801
29990	27306	27306	27306	27306	19484310446.0	33341953.0	0.0	0.0	0.0	0.0			Lives up to the hype RT @VenusTong: HATERZ GON&#039; HATE #inception #LeonardoDicaprio http://twitpic.com/28e94h	0.188	0.5487	0.2632
85046	6932	6932	6932	6932	1.5994323698974722e+16	182273888.0	0.0	0.0	0.0	0.0			I'll watch the japanese version of Inception if Yusa Koji dubs Cillian Murphy again. #inception	0.0083	0.7418	0.2499
89641	11527	11527	11527	11527	1.3374156825432064e+16	14861828.0	0.0	0.0	0.0	0.0			Oh my god. Just had Deja Vu of having Deja Vu of this animation I'm working on #RecursiveLoop #Inception #BlackCat #ImScrewed	0.6613	0.2524	0.0863
74784	2037	2037	2037	2037	5353268108599296.0	40145348.0	0.0	0.0	0.0	0.0			Head started spinning. #imfreakingoutman #Inception	0.7182	0.2468	0.035
90349	12235	12235	12235	12235	1.3008490708598784e+16	30990411.0	0.0	0.0	0.0	0.0			ma #inception blu-ray disc is on its way! w00t! =D but ma #ps3 is not working properly! &gt; not able to read discs! first to fix that! =S =X	0.8433	0.1297	0.027
90635	12521	12521	12521	12521	1.2893048543379456e+16	121154349.0	0.0	0.0	0.0	347.0	1.2309771168256e+16	retweeted	RT @wbpictures: This is brilliant.  Watch #INCEPTION in real-time: http://youtu.be/MHBlYJ-tKcs	0.0023	0.0139	0.9838
71222	2691	2691	2691	2691	27212254733.0	40085093.0	0.0	0.0	0.0	0.0			@maryhollywood  lol awesome eh! Imma gonna b up all nite, good night tho! Dont worry i wont b tweetin after this lol dream well! #inception	0.0033	0.0158	0.9809
93821	15707	15707	15707	15707	1.211567976742912e+16	116440783.0	0.0	0.0	0.0	0.0			DVD RELEASES:  (12/4) #TheTwilightSageEclipse (Stewart,Pattinson, Lautner), #Inception (DiCaprio, Page), #ShrekEverAfter (Myers, Murphy)	0.0029	0.8375	0.1596
64439	1571	1571	1571	1571	25023430661.0	20657287.0	0.0	0.0	0.0	0.0			Had the weirdest dream ever. I don't remember it, but I can't shake the feeling. I feel like someone messed with my head. #Inception	0.9065	0.0844	0.0091
8896	6212	6212	6212	6212	19887369591.0	50696188.0	0.0	0.0	0.0	0.0			RT @fallfornothing: RT @LeoDicaprio: Heard about solar panels on the #Inception set? http://bit.ly/d6xcdz	0.0068	0.9613	0.0319
79441	1327	1327	1327	1327	1.9940650925428736e+16	106715513.0	0.0	0.0	0.0	0.0	1.9940377456807936e+16	replied_to	@andyexpandy u wish or u dream #inception	0.0671	0.8962	0.0367
66159	3291	3291	3291	3291	24086356561.0	50255843.0	0.0	0.0	0.0	0.0			"Good u didn't get stuck in limbo RT @hnasr1 Yestarday I had a dream within a dream!! 4 the 1st time in my life. I woke up twice
#inception"	0.0106	0.1181	0.8712
30203	27519	27519	27519	27519	19479963175.0	5850312.0	0.0	0.0	0.0	0.0			"My God, Inception is the best movie ever! Just watched a 5 minute trailer for Comicon and went nuts over it all over again.
#SDCC #Inception"	0.0036	0.008	0.9884
12254	9570	9570	9570	9570	19808136515.0	136181409.0	0.0	0.0	0.0	0.0			seriously i wanna see #inception like tomorrow.	0.2161	0.5211	0.2627
54928	22154	22154	22154	22153	20817649061.0	132182511.0	0.0	0.0	0.0	0.0			I saw #Inception today :-) Pretty awesome if you can follow it.	0.0019	0.0063	0.9918
15476	12792	12792	12792	12792	19743644136.0	45867833.0	0.0	0.0	0.0	0.0			Inception really looks good. I want to be in a dream. :) #inception	0.0037	0.0149	0.9814
80728	2614	2614	2614	2614	1.925636918189261e+16	22192052.0	0.0	0.0	0.0	0.0			About to watch #Inception. Hoping its good. Hoping even more that there's TONS of Ellen Page in it. Mmmm. Ellen Page.	0.0031	0.0155	0.9813
22016	19332	19332	19332	19332	19618405697.0	117613487.0	0.0	0.0	0.0	0.0			Mondays r boring as hell!!  Wutchyall doin?  #inception	0.9286	0.063	0.0084
74535	1788	1788	1788	1788	5963866139787264.0	26150101.0	0.0	0.0	0.0	0.0			"I think a cool prequel to the movie #inception could be ""Conception"" starring Haley Joel Osment as the young Leo. Ellen Page still herself."	0.0045	0.1827	0.8128
80477	2363	2363	2363	2363	1.944430636434227e+16	41784390.0	0.0	0.0	0.0	0.0			Oh Christopher Nolan you legend. #inception	0.0062	0.0527	0.9411
82994	4880	4880	4880	4880	1.7599670956068864e+16	75067897.0	0.0	0.0	0.0	0.0			Movie marathon today is what's planned. First up: #Inception	0.0021	0.2543	0.7436
77497	4750	4750	4750	4750	29629141045.0	124287714.0	0.0	0.0	0.0	0.0			wow #Inception is awesome people	0.0043	0.0086	0.9871
59889	27115	27115	27115	27114	20635117275.0	17797965.0	0.0	0.0	0.0	0.0			#inception the state-of-the-art thought and imagination	0.0445	0.8348	0.1207
743	332	332	332	332	14172931164.0	18729189.0	0.0	0.0	0.0	0.0			OMG... Leo, Cilian... http://www.youtube.com/watch?v=66TuSJo4dZM in a new movie called #Inception directed by Chris Nolan. *dies*	0.0211	0.3173	0.6616
83369	5255	5255	5255	5255	1.727833009291264e+16	36915471.0	0.0	0.0	0.0	0.0			#bytheway who saw the eclipse las nite ...I was in an #inception ...lls	0.0297	0.873	0.0974
61971	29197	29197	29197	29196	20574410344.0	40111122.0	0.0	0.0	0.0	0.0			That's the big question! RT @LM_Preston: Tell me you know if the top stop or not in #Inception. See #Movie Diva's review, http://dld.bz/pqRS	0.0241	0.819	0.1568
68224	5356	5356	5356	5356	22750348600.0	72894591.0	1.0	0.0	0.0	1.0			#CrystalPepsi is a key component in the dream device used in #Inception. True facts.	0.0042	0.1893	0.8065
34334	1560	1560	1560	1560	22277010022.0	16130188.0	0.0	0.0	0.0	0.0			Just a little excited about this weekend, hanging out with my bffs and seeing #Inception again. ^_^	0.0012	0.0103	0.9885
86987	8873	8873	8873	8873	1.45657367143424e+16	70002715.0	0.0	0.0	0.0	0.0			you're confused #inception &lt;--- my fave movie!	0.024	0.0753	0.9006
14104	11420	11420	11420	11420	19769880203.0	48928525.0	0.0	0.0	0.0	0.0			#nowplaying, #icantstop, #Inception: US Judge Blocks Key Parts of Arizona Immigration Law - Voice of America http://bit.ly/cu62ej	0.1584	0.8193	0.0224
30210	27526	27526	27526	27526	19479880914.0	67838263.0	0.0	0.0	0.0	1.0	19473645193.0	retweeted	RT @sethd85: @natethegreat84 @avandamanders Ok you guys... its time for the big question: asleep or awake? #inception ;-)	0.007	0.5498	0.4432
71593	3062	3062	3062	3062	26819094834.0	17642715.0	0.0	0.0	0.0	0.0			Dreams feel real when we're in them, it's only when we wake up that we notice that things are actually strange #inception @inceptionfilm	0.056	0.761	0.183
370	86	86	86	86	11707990344.0	96198985.0	0.0	0.0	0.0	0.0			Anyone who hasn't seen it yet, see (and love) the #Inception trailer here: http://inceptionmovie.warnerbros.com/	0.002	0.0402	0.9579
71754	3223	3223	3223	3223	26687803352.0	17824512.0	0.0	0.0	0.0	0.0	26687576765.0	replied_to	@iamdiddy #TheSocialNetwork is by far the best movie of 2010 along with #Inception #nuffsaid	0.0042	0.0241	0.9717
30180	27496	27496	27496	27496	19480363295.0	34775781.0	0.0	0.0	0.0	0.0			Still tripping on #Inception...seriously good movie	0.0071	0.0219	0.971
56788	24014	24014	24014	24013	20728228207.0	32025871.0	0.0	0.0	0.0	0.0			I posted a 470 #Inception #icon post on my #LJ today! XD All 4 parts can be found here: http://siriuslyyellow.livejournal.com #ArthurEames	0.0024	0.3364	0.6612
44840	12066	12066	12066	12065	21385238019.0	26447261.0	0.0	0.0	0.0	0.0			#Inception fuuck me defo lives upto it's name	0.7358	0.1834	0.0808
56203	23429	23429	23429	23428	20752325847.0	32921675.0	0.0	0.0	0.0	0.0			have u seen #inception very good!	0.0018	0.018	0.9802
94682	16568	16568	16568	16568	1.1613589039222784e+16	152153392.0	0.0	0.0	0.0	0.0			Which is more mind boggling : #SHUTTERISLAND or #INCEPTION	0.2465	0.6779	0.0756
76224	3477	3477	3477	3477	2201487916666880.0	46738775.0	0.0	0.0	0.0	1.0			http://www.youtube.com/watch?v=66TuSJo4dZM Inception #knp #inception #dreams #art #science #media #machine #berlin #ai #socialmedia	0.0186	0.9293	0.0521
7998	5314	5314	5314	5314	19911345968.0	79592299.0	0.0	0.0	0.0	0.0			#iphone4 must be stopped... someone  preform an #inception on #stevejobs to make him break up his company lol	0.6974	0.2716	0.031
5385	2701	2701	2701	2701	19965178124.0	148959345.0	0.0	0.0	0.0	0.0			@danlovaa hehe #inception was fantastic. View this insane chick http://bit.ly/omgcrazygirl?=mtcz omg	0.004	0.0152	0.9808
48638	15864	15864	15864	15863	21168755039.0	105308113.0	0.0	0.0	0.0	0.0			I watched #Inception. Awesome movie.	0.0036	0.0089	0.9875
6974	4290	4290	4290	4290	19934203118.0	172419663.0	0.0	0.0	0.0	0.0			#watch #movies on #facebook with this new app http://x.azjmp.com/4SxQH #inception #thehangover	0.0057	0.8375	0.1568
8390	5706	5706	5706	5706	19899994967.0	81662106.0	0.0	0.0	0.0	0.0			Yes I have not seen #Inception yet.	0.0602	0.8383	0.1015
46841	14067	14067	14067	14066	21259984630.0	54530454.0	0.0	0.0	0.0	0.0			Despite my two naps I still seem to know what's going on #inception	0.144	0.7174	0.1386
22575	19891	19891	19891	19891	19607891310.0	40591222.0	0.0	0.0	0.0	0.0			If you've been on Twitter for 20 weeks & have 30,000 tweets, you need not watch #Inception coz you in limbo already.	0.5587	0.3965	0.0448
30176	27492	27492	27492	27492	19480426253.0	26320274.0	0.0	0.0	0.0	0.0			About to watch Decaprios new movie #Inception with my bro Lucas G at Fox Studios. Will let u know if it's any good.	0.0042	0.3246	0.6711
28054	25370	25370	25370	25370	19518309442.0	90427219.0	0.0	0.0	0.0	0.0			pain is of the mind #inception	0.6134	0.3669	0.0197
78981	867	867	867	867	2.027820825550029e+16	17124253.0	0.0	0.0	0.0	0.0			Movie of the year? Yes, I'd say so #inception	0.0048	0.0789	0.9164
48591	15817	15817	15817	15816	21171000283.0	118599479.0	0.0	0.0	0.0	0.0			Woke up from #dream to discover cavernous wounds on soles of my feet. Then I woke up again. #mylifeislikeamovie #Inception	0.3738	0.5705	0.0557
38788	6014	6014	6014	6013	21791880556.0	24714166.0	0.0	0.0	0.0	0.0			Not sure if I liked #inception or if someone planted the idea in my head to like it.	0.4508	0.4921	0.057
75263	2516	2516	2516	2516	4247054276632576.0	51348744.0	0.0	0.0	0.0	0.0	4246702030589952.0	replied_to	@joelabarker - Some of us are stuck pretending to be guys that pretend to be sportswriters. #inception	0.5147	0.4612	0.0241
58216	25442	25442	25442	25441	20680077984.0	23897766.0	0.0	0.0	0.0	0.0			#TheOtherGuys actually knocked off #inception at the Box Office! It is pretty funny... go see it!	0.0032	0.0215	0.9753
5756	3072	3072	3072	3072	19957834994.0	27071038.0	0.0	0.0	0.0	341.0	19957536448.0	retweeted	"RT @Lord_Voldemort7: #igetsomadwhen movie reviewers use puns in their reviews. Ex: ""Leo Dicaprio is 'dreamy' in #Inception...."	0.3145	0.6172	0.0683
72821	74	74	74	74	9630247720849408.0	83048876.0	0.0	0.0	0.0	0.0			RT @lebo1824: Our dreams give us strength to perform impossible tasks #inception	0.0111	0.2628	0.7261
14098	11414	11414	11414	11414	19769892401.0	73852231.0	0.0	0.0	0.0	0.0			"Is it just me? or has anybody else noticed that Leonardo DiCaprio is starting to look more&more like Jack Nicholson!

#inception"	0.0414	0.8219	0.1368
68119	5251	5251	5251	5251	22785654398.0	37303522.0	0.0	0.0	0.0	1.0	22781071314.0	retweeted	RT @mjwant: Date w/ my wife. yes! We becoming the last ppl in the world to see #inception. Thinking cap is officially on!	0.0098	0.2588	0.7313
68974	443	443	443	443	29037512449.0	67159452.0	0.0	0.0	0.0	0.0			2010 #Oscar Buzz Films: #TheFighter, #Inception, #TheKing'sSpeech #LoveAndOtherDrugs, #Secretariat, #TheSocialNetwork, #Somewhere, #TheTown	0.0109	0.7563	0.2328
76573	3826	3826	3826	3826	1590329845227520.0	109665342.0	0.0	0.0	0.0	0.0	1588391267278848.0	replied_to	@AmiraaSoliman i was disappointed in the movie....the movie that had me thinking since i saw it uptill this moment is #Inception	0.9166	0.076	0.0073
53549	20775	20775	20775	20774	20885841838.0	79187514.0	0.0	0.0	0.0	0.0			well #inception is a movie that never leaves u in ur sleep I have been in Hawaii for a week in my dreams I just miss the ocean when awake	0.0697	0.2427	0.6876
28197	25513	25513	25513	25513	19516479372.0	61981807.0	0.0	0.0	0.0	0.0			RT @misslovely25 #Inception is STILL a trending topic. Don't ask me if it was good. Just go see it!&lt;--- was it good? jk I've seen it.	0.3753	0.3799	0.2448
62201	29427	29427	29427	29426	20568054192.0	56890884.0	0.0	0.0	0.0	0.0			was #Inception really that good? it has been in the trending topics since it's release	0.0692	0.3668	0.564
81032	2918	2918	2918	2918	1.917804426664755e+16	15189071.0	0.0	0.0	0.0	0.0			Wait, what... #inception	0.0853	0.8718	0.0429
29820	27136	27136	27136	27136	19487797028.0	25227822.0	0.0	0.0	0.0	0.0			At this stage, Callum would be hoping tonight's final is actually a dream. #masterchef #inception	0.1288	0.5711	0.3001
84699	6585	6585	6585	6585	1.6262595191242752e+16	58420528.0	0.0	0.0	0.0	0.0	1.626103746029568e+16	replied_to	@natalacosta It's freaking awesome to come up with all this! #Inception	0.0049	0.0096	0.9854
29308	26624	26624	26624	26624	19499870699.0	26597673.0	0.0	0.0	0.0	2.0	19473799750.0	retweeted	RT @GrahamCNN: #Inception is the best American movie since 'There Will Be Blood.' #myinitialreaction	0.0038	0.0297	0.9665
13920	11236	11236	11236	11236	19772844475.0	53309850.0	0.0	0.0	0.0	0.0	19772524578.0	replied_to	@ljishie He just seemed really soulful and cool in #Inception. And then posts like this: http://bit.ly/9YzN5u	0.0068	0.0656	0.9276
85505	7391	7391	7391	7391	1.5607690386481152e+16	50815971.0	0.0	0.0	0.0	0.0			"THE REAL DEAL! $17.99! ""INCEPTION"" (Three-Disc Blu-ray/DVD Combo): http://su.pr/1uaBvw #Inception #DVDs #Movies #HolidayDeals"	0.005	0.5775	0.4174
64135	1267	1267	1267	1267	25227961471.0	96368572.0	0.0	0.0	0.0	0.0			#Inception : A mind bending thriller that pulls out all the stops. With a climax that will leave the words 'HOLY FUCK' on your lips #movies	0.0714	0.2451	0.6834
19751	17067	17067	17067	17067	19665523766.0	31040148.0	0.0	0.0	0.0	0.0	19631127408.0	replied_to	@BoogieInMyGenes obviously you haven't seen #inception!Don't get me wrong,it looked pretty sick,but #inception is way more though provoking.	0.1935	0.3162	0.4903
53681	20907	20907	20907	20906	20879730573.0	56757641.0	1.0	0.0	0.0	0.0			I'm confused, I need another infographic that explains this infographic about #inception http://bzfd.it/9hKj7k	0.4838	0.4997	0.0165
12349	9665	9665	9665	9665	19805891003.0	24923182.0	0.0	0.0	0.0	0.0			#Inception at Imax. Here we go. #seoul	0.0048	0.514	0.4812
66530	3662	3662	3662	3662	23887543855.0	145085313.0	0.0	0.0	0.0	0.0			Finally saw the Brian Wilson movie over the weekend. I left the theater wondering why Leo DiCaprio didn't grow a beard. #SFGiants #Inception	0.1221	0.6619	0.216
11732	9048	9048	9048	9048	19821269097.0	30220341.0	0.0	0.0	0.0	0.0			maybe we should plant an idea in your head that you love me. #inception	0.0205	0.4406	0.539
76700	3953	3953	3953	3953	1379662294941696.0	79718986.0	0.0	0.0	0.0	0.0			Finally! ... #Inception time! And some #Chips  with it!	0.0022	0.0922	0.9057
80428	2314	2314	2314	2314	1.9447003549270016e+16	39856972.0	0.0	0.0	0.0	0.0			RT @TheLunchBreak: @bwrightous  #mealsonmonday Week 7 starts now!!! Download our new song #inception @ www.thelunchbreak.bandcamp.com	0.0023	0.41	0.5878
41648	8874	8874	8874	8873	21581947789.0	4555561.0	0.0	0.0	0.0	0.0	21581119073.0	replied_to	@pamgutel You need more than an oil change.  #inception	0.5105	0.4346	0.0549
40392	7618	7618	7618	7617	21668285512.0	24064180.0	0.0	0.0	0.0	0.0			#whybeinarelationshipif #whatmadeyouthink #Pakistan #Clemens #Inception #Singapore #Expendables #Bukber #McAfee PLS #FF&gt; @L_SAINT RT.12	0.2063	0.7634	0.0303
75824	3077	3077	3077	3077	3044365169594368.0	21605051.0	0.0	0.0	0.0	0.0			listening to the Sountrack from #Inception  It's excellent! Hats off to #HansZimmer	0.0029	0.0144	0.9827
21621	18937	18937	18937	18937	19626531278.0	73026806.0	0.0	0.0	0.0	1.0	19626281453.0	retweeted	RT @AyoEzy: #INCEPTION. . .  Was fuckin tight! Thanks @swaqqTV and @NatealLatrece for sharing it with me :)	0.0035	0.0146	0.982
34948	2174	2174	2174	2173	22168249004.0	17024017.0	0.0	0.0	0.0	0.0	22141490530.0	replied_to	@VivaLaEric21 and yes they are geniuses :D #inception need to see it again fo sho' tho	0.0032	0.0162	0.9806
63470	602	602	602	602	25640826361.0	10458332.0	0.0	0.0	0.0	0.0	25640630218.0	replied_to	@YGNDBlog Yes. I love it. I still have to see #Inception	0.0026	0.0112	0.9863
77338	4591	4591	4591	4591	303966961278976.0	209497689.0	0.0	0.0	0.0	0.0			Is the #film #Inception any good ??	0.0992	0.6991	0.2017
70106	1575	1575	1575	1575	28060792087.0	26618070.0	0.0	0.0	0.0	0.0			After watching Southpark last night, I'm glad I'm not the only one who thinks #Inception was a hunk of shit, guess Im not cerebral enough	0.783	0.1688	0.0482
3327	643	643	643	643	20015590260.0	33138633.0	0.0	0.0	0.0	0.0			I'm being dragged to #Inception tonight.  Is it any good?  That's my payback for dragging hubby to #Eclipse, I suppose.	0.5795	0.3346	0.0859
72714	4183	4183	4183	4183	26047386664.0	99740489.0	0.0	0.0	0.0	0.0			"Saw ""Inception"" tonite. Hated it. No subtelty at all: guns, fire arms, crashing cars, explosions. Dream big is using a bigger gun #inception"	0.8861	0.0962	0.0176
7402	4718	4718	4718	4718	19925860898.0	135955930.0	0.0	0.0	0.0	0.0			RT @leodicaprio Heard about solar panels on the #Inception set? http://bit.ly/d6xcdz You can see pics on my FB page: http://bit.ly/dsH18x	0.0039	0.887	0.1091
21912	19228	19228	19228	19228	19620419113.0	53309850.0	0.0	0.0	0.0	0.0			Just made my first #Inception gif, because Arthur & Eames are kind of adorable. :P	0.004	0.0389	0.9571
74189	1442	1442	1442	1442	6729878678274049.0	105356998.0	0.0	0.0	0.0	0.0			#Inception is off the hook!	0.1839	0.3746	0.4415
81701	3587	3587	3587	3587	1.881335647542067e+16	148424019.0	0.0	0.0	0.0	0.0			#NowWatching #Inception. Back later. :D	0.0017	0.3109	0.6873
7878	5194	5194	5194	5194	19914126148.0	48928525.0	0.0	0.0	0.0	0.0			"#nowplaying, #icantstop, #Inception: Wall Street trims losses after consumer data 
    (Reuters) http://bit.ly/a5ljqS"	0.1512	0.8172	0.0316
36219	3445	3445	3445	3444	22019502970.0	8170142.0	1.0	0.0	0.0	0.0			#Inception, Extraction & the Socialization of Business via @briansolis http://bit.ly/baxQ8K	0.014	0.9432	0.0428
94273	16159	16159	16159	16159	1.191682372534272e+16	29034472.0	0.0	0.0	0.0	0.0			#Inception is coming out tomorrow.... who else is going to get it???	0.0469	0.7493	0.2037
17084	14400	14400	14400	14400	19709632772.0	50568441.0	0.0	0.0	0.0	0.0			#inception...if you go to the bathroom or break out your phone, you might as well stop watching.	0.6732	0.3067	0.0201
10560	7876	7876	7876	7876	19849537716.0	5698852.0	0.0	0.0	0.0	0.0	19849435360.0	replied_to	@iam_spartacus I agree. 2 times and I still want to see it again. #inception	0.0029	0.034	0.963
11311	8627	8627	8627	8627	19833549575.0	46376980.0	0.0	0.0	0.0	0.0			I need a totem or a Kicc #inception lol	0.1102	0.7469	0.1429
88275	10161	10161	10161	10161	1.3976640447053824e+16	50815971.0	0.0	0.0	0.0	0.0			SHOCKING Dream Price! $17.99! INCEPTION (Three-Disc Blu-ray/DVD Combo + Digital Copy): http://su.pr/1uaBvw #Inception #DVDs #Movies	0.0029	0.1178	0.8793
28232	25548	25548	25548	25548	19516117878.0	260083.0	0.0	0.0	0.0	0.0	19507853575.0	replied_to	@Hilaliya @aaltaweel @farroos @AlOnSi Thanks for the feedback! Just booked tickets for #Inception at 360.	0.0018	0.1109	0.8873
50916	18142	18142	18142	18141	21022968042.0	57150434.0	0.0	0.0	0.0	0.0			Mega empty up in this IMAX w/ @PositiveP & @ruccimane. #Inception!	0.0036	0.14	0.8564
84258	6144	6144	6144	6144	1.6590990873726976e+16	49217175.0	0.0	0.0	0.0	0.0			Watching #Inception again along with all the special features mann this is intense lol	0.0054	0.1175	0.8771
94736	16622	16622	16622	16622	1.1578257400930304e+16	42627882.0	0.0	0.0	0.0	0.0			The moment of truth! Can't wait to get #Inception on DVD tomorrow! @LeoDiCaprio	0.0014	0.0144	0.9842
55090	22316	22316	22316	22315	20809999174.0	165183747.0	0.0	0.0	0.0	0.0	20809806391.0	replied_to	@RosesDaughter Yum . . . .  Smoothie King.  The thought has been planted #Inception	0.0097	0.2726	0.7178
28846	26162	26162	26162	26162	19508193718.0	39202482.0	0.0	0.0	0.0	0.0			So question... If I dream someone is tryna get my cookies, is it because in their dream they are? #inception	0.072	0.8752	0.0527
71734	3203	3203	3203	3203	26694844156.0	143652837.0	0.0	0.0	0.0	237.0	26593908550.0	retweeted	RT @LeoDiCaprio: Cool fan art for #Inception: The Big Under for the 2nd Prologue Comic. Still a few pages missing...http://bit.ly/9Xoa9C	0.0073	0.2977	0.695
87743	9629	9629	9629	9629	1.4170209233408e+16	779451.0	0.0	0.0	0.0	0.0			I am watching Inception http://bit.ly/eNkM7c #Inception (via @GetGlue)	0.0025	0.7926	0.2049
46548	13774	13774	13774	13773	21274769616.0	21442591.0	0.0	0.0	0.0	0.0			@jorge valens Wait til you hear my casting ideas on #Inception	0.0135	0.7988	0.1877
78122	8	8	8	8	2.097996319267635e+16	109100189.0	0.0	0.0	0.0	0.0			Well, that was quite intense. #inception	0.1176	0.3343	0.5482
78292	178	178	178	178	2.075852383925453e+16	43781554.0	0.0	0.0	0.0	0.0			#Inception was actually alright.......Ppl still put on too much hype about it though	0.1633	0.3584	0.4784
51563	18789	18789	18789	18788	20987172691.0	39048435.0	0.0	0.0	0.0	0.0			first of my Summer CD's #inception playing 4 this shoot they r all wacked out love it #justsayin Music makes u move	0.0048	0.0475	0.9477
32212	29528	29528	29528	29528	19454919136.0	21966614.0	0.0	0.0	0.0	0.0			finally getting my #Inception on. After how mind-blowing I hear it is I feel like I should wear a helmet.	0.033	0.1556	0.8114
47430	14656	14656	14656	14655	21231660034.0	124058897.0	0.0	0.0	0.0	0.0	21226776774.0	replied_to	@hkeithtan what part did u misunderstand? #inception	0.5134	0.4777	0.0089
75242	2495	2495	2495	2495	4271412583858176.0	86032723.0	0.0	0.0	0.0	0.0			"going to bed on that #inception tip... 
Goodnight people..."	0.0362	0.6814	0.2824
49633	16859	16859	16859	16858	21104672306.0	32255887.0	0.0	0.0	0.0	0.0			How do I drop you if there's no gravity? #Inception	0.3484	0.6051	0.0465
35714	2940	2940	2940	2939	22070105672.0	22950357.0	0.0	0.0	0.0	0.0			I finally saw #inception yesterday. Great movie! Don't like d end tho.	0.0332	0.0815	0.8853
6631	3947	3947	3947	3947	19940615553.0	123948857.0	0.0	0.0	0.0	0.0			-- okay #inception was fucking brilliant :))	0.0053	0.0127	0.982
37341	4567	4567	4567	4566	21919687857.0	176780780.0	0.0	0.0	0.0	0.0			Why do I feel like I’m the only one who hasn’t seen #inception? http://tinyurl.com/2c4t8sj	0.5558	0.4221	0.0221
88181	10067	10067	10067	10067	1.402949845438464e+16	87028744.0	0.0	0.0	0.0	0.0			Just watched #Inception what an incredible film!	0.0037	0.0105	0.9858
45012	12238	12238	12238	12237	21376548208.0	67821930.0	0.0	0.0	0.0	0.0	21376371557.0	replied_to	@lovemesomeKEISH so did u like #inception?	0.0098	0.8746	0.1156
81194	3080	3080	3080	3080	1.911266263381197e+16	21336141.0	0.0	0.0	0.0	0.0			I dream reality is my dream - Kid Cudi #Inception #MindFuck	0.042	0.6364	0.3215
19987	17303	17303	17303	17303	19659996061.0	14969510.0	0.0	0.0	0.0	1.0			And most importantly #Inception, do not do a sequel.	0.8433	0.1417	0.0149
58637	25863	25863	25863	25862	20667703507.0	46780972.0	0.0	0.0	0.0	0.0			.@KanyeWest vid has sword of Damocles givn 2 him by Dionysus who savd Mistress of the Labyrinth Ariadne the name of the architect #Inception	0.022	0.9047	0.0733
4998	2314	2314	2314	2314	19973515898.0	19471034.0	0.0	0.0	0.0	0.0			#inception was excellent! Want to go see it again!!	0.003	0.0082	0.9889
56911	24137	24137	24137	24136	20724365963.0	47393170.0	0.0	0.0	0.0	0.0			RT @LizYemoja: One in 5 cinemagoers buying a ticket for Christopher Nolan's #Inception is going to see it for a 2nd  ... http://tmi.me/rHLc	0.0068	0.8596	0.1336
55415	22641	22641	22641	22640	20793708051.0	32445507.0	0.0	0.0	0.0	0.0			RT @smashingshare15 Creative Inception Movie Posters http://su.pr/2HIOjs #inception #graphic	0.0094	0.9363	0.0543
81886	3772	3772	3772	3772	1.8681617379753984e+16	87952532.0	0.0	0.0	0.0	0.0			INCEPTION: The Kick Paradox -Photo: http://tumblr.com/xv314nehc5 - #inception #movie #funny	0.0094	0.3255	0.6651
